start_hour,center_hour,center_hour_mod,window_label,ACI_z,ACTspCount_z,ACTspFract_z,ACTspMean_z,ACTtCount_z,ACTtFraction_z,ACTtMean_z,ADI_z,AEI_z,AGI_z,AnthroEnergy_z,BGNf_z,BGNt_z,BI_z,BioEnergy_z,EAS_z,ECU_z,ECV_z,ENRf_z,EPS_KURT_z,EPS_SKEW_z,EPS_z,EVNspCount_z,EVNspFract_z,EVNspMean_z,EVNtCount_z,EVNtFraction_z,EVNtMean_z,HFC_z,H_GiniSimpson_z,H_Havrda_z,H_Renyi_z,H_gamma_z,H_pairedShannon_z,Hf_z,Ht_z,KURTf_z,KURTt_z,LEQf_z,LEQt_z,LFC_z,MEANf_z,MEANt_z,MED_z,MFC_z,NBPEAKS_z,NDSI_z,RAOQ_z,ROU_z,SKEWf_z,SKEWt_z,SNRf_z,SNRt_z,TFSD_z,VARf_z,VARt_z,ZCR_z,aROI_z,nROI_z,rBA_z
7.5,9.0,9.0,007.5-010.5,0.3139946887733174,1.1268335384740906e-16,7.75618375341365e-29,1.4911281852718193e-38,9.82244397270716e-30,0.0021871526407048745,0.6193842196366549,0.06384776562474292,7.218094545237088e-37,1.1536674876252148e-11,3.443442243064085e-16,2.504708936436445e-15,1.5503992590716135e-23,0.004042263593916681,4.056046639025683e-37,2.6317270500186656e-34,4.7543976339217046e-18,1.0185982635180242e-15,1.001410053209915e-27,1.3855314967865149e-11,1.109410326453461e-28,1.4386899711248377e-07,0.5452076795197306,5.751001990625226e-09,0.006192415693255954,7.387594298246909e-20,0.0002605961271435316,3.346665954416271e-32,1.2084823907644722e-11,6.110465727690073e-11,2.479083138812906e-28,1.9223389663406204e-17,5.443972962003121e-05,2.566954591142162e-38,9.422761633735006e-25,9.113622636348368e-31,0.018339547454800213,5.337372419552068e-21,4.944509268706069e-07,1.0065042519427996e-29,0.011820988167852606,6.608738144178419e-66,3.5561704631253763e-32,0.82635725308311,1.4442596245224723e-56,0.011393042544030594,2.0932481679514923e-68,1.232602926851389e-71,1.8651815874479007e-16,1.1152662044890935e-57,0.06514367550662543,1.2575363128734271e-36,8.178564873986098e-46,0.06880697546160978,1.6652873119626713e-13,1.3168059917338422e-51,4.267362017821285e-56,1.600409250011014e-68,8.162683369140479e-55,1.0685118583990957e-08
8.0,9.5,9.5,008.0-011.0,1.928533040547186e-28,9.237101825980581e-55,1.9602682989597948e-25,3.744501299632726e-31,0.47967861865500805,0.07521517430411984,1.0896577241395697e-09,0.001069305492662232,0.028047844398491322,2.1321557422444755e-34,9.705420220185485e-42,1.2704621130933678e-24,6.941550463853821e-54,1.281111435054124e-09,8.478962613051986e-79,6.192262979071725e-12,3.1822595425466303e-68,7.104288343504865e-44,1.0579788543586806e-40,1.2222768924011226e-10,1.4971981843680898e-35,4.200015348128632e-09,7.206584840504171e-25,2.465869259020741e-13,3.837269112899812e-23,4.843355779014899e-09,3.951066392674349e-15,2.333723977740906e-07,4.867091733721451e-21,1.388954466817468e-21,0.0026830650035999846,3.7633145275133954e-13,0.0001026441318788473,1.2350455787314453e-26,7.597298324175722e-53,0.025305759645058764,0.15022469216425635,9.682566094388167e-20,3.2220347953056718e-18,0.02348956818789446,4.6495736778387155e-06,7.942044890334074e-64,1.010314080118416e-63,5.225813329579331e-08,9.352522829858102e-33,2.071889252205679e-14,1.1198383898935899e-72,2.8964549213115984e-72,0.43710251358850655,0.4409051662648965,2.2064781192433912e-88,1.7693013233016897e-05,0.509369507306363,4.6205132611482394e-08,6.846665304326472e-35,0.05847074805983234,1.3448050908286321e-58,7.956646661918379e-29,0.7907104819766643,3.0292419272407418e-24
8.5,10.0,10.0,008.5-011.5,1.7614889811692982e-10,8.859492662652097e-08,1.1021090875543802e-34,1.001764617762265e-15,0.33335152762148024,4.589540985260101e-11,1.0620482633610219e-07,6.700357772942896e-06,8.133204191033577e-12,0.07937171753579128,0.3761251586628617,7.244832874564756e-05,2.146324058199949e-05,6.901977841729282e-06,1.3980435895491182e-10,1.9681333024474418e-38,4.5909421861214695e-11,2.1583388559024386e-24,0.0017697894041870034,1.2650090351104409e-20,7.791499928446783e-31,6.555349455156791e-10,7.212822705462026e-27,2.23241431558959e-08,2.2857555672950616e-22,2.077279471667296e-05,0.23616373926318215,0.0007240303709076209,0.16034496968539638,0.9667285756880124,1.020174850688555e-46,9.08472728963093e-23,1.8189447970940472e-06,5.501568931438966e-36,1.1805078536509182e-30,3.355450331409448e-54,2.734839890698015e-25,7.845321580636436e-14,8.665347547982783e-05,3.249869143586475e-21,9.06262921243774e-20,1.1532306704698786e-54,7.3458179276477e-66,1.5660613335313244e-21,1.1447561830131737e-20,3.254672708845802e-10,2.2133487770279327e-67,1.2817079670075394e-96,3.123020938704937e-67,0.000644919649402259,0.0019780221565367357,3.8228745627397664e-47,4.8757888125691427e-29,0.12580361385983344,3.5402733307361073e-11,0.3881344093981834,1.76378881749956e-38,3.6644487054334195e-69,1.0322015194318399e-16,3.445951084240029e-58
9.0,10.5,10.5,009.0-012.0,7.692639867992954e-51,1.1182881364734934e-09,8.921438923817595e-07,1.8111301593764683e-18,2.815493325696872e-48,1.4761773727924484e-23,1.4225686985128445e-28,0.0049108225332848,0.01377799866989707,1.1411818048506399e-45,0.002057688892803983,1.1935324052496223e-10,0.00011760823079579436,0.1519754504636834,9.760739172094866e-12,1.1815793662833296e-50,0.11505969207740348,7.146262317993123e-37,5.5347814853364264e-15,6.395949595711574e-34,7.408477029847746e-23,0.005107755408594856,0.17274968849729616,0.4437583234888393,3.076392536010468e-05,0.5205198525245524,0.02564506244927467,9.37966783169398e-05,1.4986911549892064e-07,3.2958993650425684e-30,9.257244469553357e-22,0.7995120133778114,1.1773535304751233e-16,2.496335955284842e-25,5.993600743900569e-31,5.654830172125849e-32,0.014762087337045381,8.599434003818442e-11,2.394886979653605e-22,2.7305994403788487e-21,1.7386844846561065e-37,4.43454810524784e-49,5.299606575348958e-31,1.5456198129172007e-07,6.907223811249936e-21,0.28954380071802127,6.641768653631066e-59,1.0077219640500216e-102,1.2197800721273157e-78,6.233668704113717e-09,2.727835908446228e-48,2.833350999253816e-55,0.0008982647261952725,5.777408174818851e-21,3.03366170350993e-20,0.06917068299852296,2.285177476648349e-53,1.0655479413799704e-66,6.502335010572522e-12,8.28451967970386e-16
9.5,11.0,11.0,009.5-012.5,1.1319047656848434e-57,9.08779373011413e-08,4.1326249375460925e-06,6.965151648080078e-07,1.5667357024775398e-63,2.0640822795215924e-18,5.863683155650707e-18,1.503752358292909e-25,0.9949452847976821,0.2056687153837971,0.0005501858579257652,0.09686035100192161,1.367966043370796e-55,0.8066001577231208,1.6157163569007404e-32,2.0135165163130748e-41,2.6307682348323597e-13,1.1428551679901449e-18,0.7792097042019184,1.13982715486163e-31,8.269332557948626e-21,0.014164299140699856,0.19647769956995126,2.595438946436526e-07,1.3582015187270305e-12,0.025247451760632065,0.00023116026321913605,9.893134718725713e-22,8.665997243984531e-27,3.9856737151958014e-12,5.580718261054225e-06,3.442970050392336e-29,5.355061578695203e-16,5.924920389049383e-38,0.009738932466036004,2.1190841152249562e-57,7.867779568731425e-34,0.24046672667311525,1.1871516067060786e-21,1.985499585799952e-51,1.4458196436287168e-05,0.01232495502492505,1.2458314965592259e-73,0.06222207187306524,6.1463781946362955e-52,0.13926893962314282,3.9109834759686844e-54,3.7308918809380845e-87,1.6139190227721547e-20,3.6921415938509255e-18,6.707580901662976e-14,1.9042230761169144e-44,1.6247900528168727e-45,1.347358816836103e-66,1.82922899878207e-25,3.445588587402359e-11,2.2017319379741055e-47,8.755321162060976e-57,0.33182232387131766,0.001933710079258845
10.0,11.5,11.5,010.0-013.0,0.014430192494507528,0.03799824537799297,1.0049354101132815e-36,1.822990166394445e-12,1.1802592098462984e-66,0.3543122758297245,1.8203658306877823e-53,2.7503787889912514e-06,9.517796709657859e-06,4.067853031617809e-51,1.3705481081631868e-85,0.03231027594721205,0.0328293946449343,0.0003820874811147094,3.49539726148822e-39,5.810358883810488e-05,2.3677716737586246e-63,7.622220519368812e-36,1.567103737715456e-12,1.250180146807037e-42,3.9114159609445774e-30,0.03212257833501445,3.902784768538825e-14,0.8540242774080556,0.3782379045148299,0.37889742958512285,0.003525783847447498,7.169592224819075e-07,2.4886955938501896e-08,0.04633047057275589,1.0075573139763564e-07,1.4824128727555677e-51,0.7614611986853184,6.104307658277063e-50,8.853937883591055e-23,3.7858368195615504e-26,7.009158968853439e-17,4.707189394683952e-43,2.8914101649483857e-11,1.2790099771068622e-43,5.891097859046532e-61,6.313106154060592e-29,1.2179016163325112e-06,6.506659971521279e-59,1.353306022333724e-10,0.00010458629573778093,6.892852497876783e-50,1.2132145356163646e-88,0.042861333809014864,9.265422437015019e-06,3.346739395614159e-33,9.828941226015535e-40,2.903469377680881e-14,4.0820704219857134e-33,8.02084272025931e-68,8.338221966910593e-63,9.56720399814647e-21,2.0546051466136462e-62,0.23258635966346466,1.76228098412243e-33
10.5,12.0,12.0,010.5-013.5,1.7955786000365352e-85,4.0277655825045624e-17,0.005518174522539637,5.15100514408907e-28,2.110444859478441e-32,6.58851931152777e-05,0.015561773197001392,6.812262059280527e-07,0.016998813935769727,0.039085496459057,3.360572917940107e-13,1.5751742323003487e-11,9.035532620225928e-09,0.0022825030376112127,3.3799624890821745e-06,1.4506153749273831e-15,4.777650719859023e-30,3.519065017579738e-52,3.105097236430834e-51,3.831469674304321e-23,4.429128137741136e-23,1.3894726363941338e-08,4.282756819097961e-51,3.1034045603513946e-71,2.6266054267108757e-12,8.947128387654187e-30,1.0149073246322745e-23,1.7755479407582722e-14,5.955938945135517e-11,4.445371813964084e-11,0.5305070947479684,2.2590479070343373e-28,1.3808817847736048e-08,9.324474685978975e-72,1.1295940885437158e-68,3.0908278589066665e-43,0.5873151123841437,2.5416304604234145e-16,0.03031331255542244,6.33068038956026e-25,1.194612082788302e-16,4.5773634148372625e-06,3.1331167829629746e-17,3.2018850356418258e-12,1.4472610612232475e-21,1.5507771457568529e-47,2.7035275344499125e-38,6.997308300565264e-99,5.601912102858066e-15,7.986208521273218e-21,0.34048078168697027,0.00729528977651407,0.00012356190050699163,0.0007353015937882093,6.292531770911397e-40,3.800985607164917e-37,2.7627665242008816e-35,6.251209767729767e-28,0.16875041680658281,9.606380640250183e-51
11.0,12.5,12.5,011.0-014.0,3.7871324396646034e-64,1.3750836421705438e-57,1.284789826279395e-19,2.828761198917898e-10,0.2561949079017471,0.0822449547479325,2.1345276250854063e-41,0.779839146779044,0.0013786254593757949,0.7869200500763942,0.9817886297616037,9.134656194326004e-11,0.9290645511421874,0.2370678586101419,5.2774887594500096e-42,2.4523031170099305e-24,1.1770205987681221e-16,4.2640446806191665e-49,5.102075435055428e-08,3.859519264750341e-53,5.227250458527024e-27,1.5851385159137756e-12,0.004529228469729812,5.423839913600757e-27,3.683115736971489e-23,3.9133336951055584e-10,8.676336828495254e-18,1.327512614741594e-08,8.99810840701271e-06,7.442077023802527e-35,2.8093283213808946e-40,6.09687503981384e-21,2.6999997651231808e-08,1.9517861688283578e-53,1.1790491055398513e-45,2.8038888143018147e-19,6.22269075984604e-46,1.922782214332023e-05,3.1732093138102595e-36,3.516566653478639e-05,9.654444120527147e-11,1.192802792312996e-14,2.8538509534322206e-47,2.119057602666323e-34,4.634470279565703e-51,3.5463447623526253e-53,1.4738905428469466e-49,1.5804753002504629e-96,5.86542243467002e-42,2.075635001077484e-10,1.563389291365139e-17,0.05439639183839083,0.2089483691285005,2.0297366355315987e-32,2.2116307362805294e-66,1.4865464695419853e-37,5.1305694742261856e-54,8.158290876684083e-63,2.1966657889405895e-10,3.249819575438739e-49
11.5,13.0,13.0,011.5-014.5,1.98831642905306e-38,1.7438423918681995e-59,0.00021586582754062322,8.375241832655719e-56,3.057966787098526e-45,6.496195588117063e-33,1.3371671083021763e-12,0.20193762266743356,0.0027545555058421157,1.8180263861103704e-05,2.9469302109705453e-27,0.46062936670214194,5.199735977479856e-26,1.61417746561393e-20,2.7744140996129247e-08,6.824443904691792e-16,0.02043501009976739,1.0786096115120647e-52,9.784822931713864e-25,2.1293790772916454e-35,2.876432771289195e-12,0.003601319354028145,1.361172752989412e-37,0.0020776044419335816,2.7583094970786477e-24,7.870955814206789e-69,6.818724764070241e-21,8.856497414004108e-13,3.421810672591811e-12,0.08817762382560006,9.771242894109483e-34,2.0049430889354798e-69,4.180522217196487e-18,2.6053900907896738e-48,1.4480796368545719e-61,7.821851008413447e-31,0.014252224671929315,0.0002689397603846115,2.229118031005135e-12,2.6779575373146888e-09,8.734780871582303e-24,1.0380282652164829e-11,4.8029979346523654e-05,4.886144653028264e-06,8.888349061802947e-30,4.755305061335775e-09,7.56337720632504e-37,3.2391188588656798e-93,4.884099144585409e-33,0.04828354928004812,0.0068240927310174015,6.208482560567958e-19,0.008802932234854859,0.6192044843085047,1.2449962867440728e-25,3.4808366987926095e-15,6.083902562349681e-43,1.818405733094334e-49,9.083363302703406e-17,7.841052118028939e-55
12.0,13.5,13.5,012.0-015.0,2.546412259316886e-23,1.1630938057324694e-27,2.165711951269678e-09,8.318883267746834e-34,6.797391599038819e-62,1.380170165281475e-11,0.8695953572523335,0.6420495989623204,4.640117095874727e-07,2.7577998124941926e-44,0.0384055190717504,2.1387151568767847e-30,1.056687729842794e-05,1.9674669270684887e-17,1.9469954468901507e-64,1.0355564785800545e-26,1.0332285046011686e-22,3.435869514443327e-27,1.2906341769542494e-40,4.204309375356711e-11,6.221260426112514e-23,0.0003685867547568347,3.496603783542608e-36,1.9675637263689099e-16,2.643465575696016e-18,5.528094766582878e-37,5.62700631223467e-09,4.132798533196402e-06,3.843877579974122e-06,1.964902431051336e-23,5.2376954971544437e-23,5.299242473978649e-34,0.17061601061055998,5.849562654731176e-40,3.99169861489128e-13,7.796989224826635e-55,0.00014620970007661857,5.088206164193289e-24,3.6018191150590337e-25,1.4311574314641754e-34,1.8633863113231913e-13,3.5612595395355683e-06,0.7945655909785487,6.440246074484943e-14,7.404571792613095e-45,0.8664195099376186,1.3000777686641554e-35,5.289784319142621e-99,0.8324049827338779,9.193228501486627e-09,2.7109956559335365e-43,3.849549290919528e-11,6.7033720886894e-15,0.08612141869151099,5.022390503592713e-20,4.463383977255322e-24,4.532615414227983e-27,4.2876450232670674e-51,0.11629786466015929,1.4648480372746236e-17
12.5,14.0,14.0,012.5-015.5,0.0001637921388111883,2.6249698295463983e-22,6.033877845892178e-55,2.5909032795910515e-57,0.0013059992276336814,4.577068996587031e-15,0.001044263892632536,0.48006415944807385,3.2260812245432983e-19,6.363470446895584e-12,0.2209560503436898,3.242966923474354e-27,2.798527451305517e-18,5.038785916811967e-28,1.2130740572272116e-10,1.2104153160485779e-57,1.057719541601787e-05,6.04419027453222e-15,1.83367015850271e-22,2.3233038624721845e-36,6.748295680747831e-27,1.5780916196222352e-49,4.270197221339661e-48,2.02704418645276e-29,2.511760397636455e-07,0.0013285681036777494,4.70307261443066e-07,0.07194424133340835,1.7459036676410924e-18,2.5227099968512026e-55,0.27826280275254645,1.6775902818459167e-30,0.05659389374317536,2.3817882872498315e-44,7.742627274601882e-25,0.00840573985834199,3.141844367466803e-07,8.8670614736457e-27,7.822394658339518e-37,4.4858203137785004e-07,1.482824846762603e-06,0.05147558677184206,5.118381752823944e-05,5.014836142221852e-85,1.342447622099614e-54,1.1510548767954682e-12,1.1728295586954197e-44,5.437109273105462e-71,3.474110498491234e-21,4.6753450986925456e-12,0.01684462491388072,3.5712064722372215e-49,0.22886538301532952,0.09117101899676709,1.577755643015527e-50,1.3671796382761304e-44,4.874525909995328e-15,1.4707849155368096e-66,3.7266207458042295e-12,9.603413875494812e-18
13.0,14.5,14.5,013.0-016.0,1.2966286226260353e-39,8.584445057167265e-36,3.911468385902645e-20,2.6774096540856427e-22,2.881715328926862e-26,1.6259015549204198e-49,1.3870414961003021e-28,7.750490847781281e-08,1.2604478512117356e-24,0.0825693137088405,9.381065218593585e-83,1.9913653588731796e-23,0.6707583645969518,3.4791676600844198e-46,1.83433064839206e-34,0.09136611819896312,0.0029836461244546913,5.180359599501834e-26,3.257766926351819e-05,1.815540279027413e-11,5.4796472388694496e-11,3.854022792172896e-44,6.4448185234700475e-06,4.7705233909829624e-23,1.199848038579993e-26,1.6842514828792826e-39,1.9114396609650483e-05,1.2536867838982954e-26,3.080924051738254e-42,1.2395224134716448e-46,9.081933311869688e-36,1.1199918668369112e-13,0.25271745164581644,8.515610267478495e-13,3.855300663306324e-34,4.932032616510962e-34,8.647715639966397e-38,3.395687442956206e-43,1.2060044124925369e-52,0.04975299081258594,1.3216420223817914e-58,2.9300451718262457e-21,1.217341836091353e-19,3.6246534106989224e-28,7.094924182277533e-85,3.0426309176292166e-48,2.2769872314015673e-55,6.201040267917072e-65,3.5295300493557305e-79,6.259310574237368e-05,1.4359407672226956e-82,0.13490598283387817,0.003872252637279589,3.215496264737046e-12,1.578121596280685e-07,2.4618505471806174e-30,3.6215687896465207e-38,5.758642275782856e-75,3.43911143782855e-06,0.0014567707682475945
13.5,15.0,15.0,013.5-016.5,6.714154185519761e-32,8.841448656773075e-41,1.8976994212896727e-40,0.006904138604329981,1.2840315481238106e-24,0.15072083360329647,0.015907717334710116,0.4382865029912865,2.697388203303985e-13,9.680615397053862e-36,6.740843131634155e-20,8.648915705639806e-12,6.829541335827126e-33,3.9579748450589e-58,4.038013898685911e-36,7.076873627236312e-46,2.725538530661729e-16,2.5674087494669517e-49,3.479829945584297e-24,0.002068421310968009,0.00012182784698945073,3.604356217783823e-07,1.0940045463643003e-32,1.1001617522174648e-08,3.3621546068467633e-13,0.27247715054927274,4.5567054950402744e-23,3.0010829368623423e-32,1.8931910020754186e-05,1.636288954498796e-44,0.0006145559557291609,0.018621854645287872,2.937755256538e-27,5.788598038160607e-20,4.995943741352184e-12,6.429217507197348e-16,3.8911966815823146e-35,2.013307013277066e-105,6.539220880360171e-12,3.210150135589865e-27,9.497146428795172e-40,0.000266872780785729,7.516582523125404e-64,3.696774544437559e-23,2.0164152078221583e-69,6.781664004424211e-32,6.749152624188504e-51,4.752760715823503e-44,1.2864802075616907e-87,8.591631456206587e-31,0.0007771323787798742,1.4791706984999993e-27,6.461195046813447e-32,1.0072751051758346e-21,1.1267951050052648e-10,0.09752818532823011,1.4263254593043819e-42,1.578821511723528e-65,0.1313444683435443,0.008740954938230697
14.0,15.5,15.5,014.0-017.0,1.883710316149702e-43,7.687841320346166e-16,2.3497371625214302e-24,3.61415925548287e-37,0.017655370303849966,0.2076393906515384,8.288169707663045e-44,2.453039655001959e-18,3.12944609799202e-50,0.09466547037321466,2.2312687909031033e-47,7.060788000594303e-33,4.6288064333040055e-25,2.62737099622821e-41,0.9136262512251659,0.05288350810826106,5.184091189337216e-21,4.084064155955308e-70,1.2925549357393512e-14,1.3390373907200515e-09,0.00016170942516708864,2.68719221582902e-38,9.375914490927612e-40,2.2334023010561698e-14,2.2918808997785194e-44,4.3210916352534264e-29,5.171653492111471e-11,9.201932186202212e-40,1.097469262941167e-33,4.237688440653948e-06,5.607964426907896e-09,2.902643323775117e-16,6.619959808443485e-21,7.920450416707531e-05,0.6618826274930658,0.0017468980443922893,0.00034013706515345285,1.6700315478570752e-39,2.0523060649370302e-32,1.0531312678644942e-32,1.7014711985574425e-13,6.3716166250287446e-49,1.0252224173386681e-09,0.00012654557443317628,8.269945815544032e-14,0.00023961978330391234,8.555153803761316e-40,0.14254963322911424,1.0358770342756547e-08,5.480674326217159e-47,5.450202760038014e-21,3.474703208481548e-14,9.20215574797928e-06,1.9792111540760477e-05,8.025381454125982e-35,8.19264929973562e-20,1.8646762718643578e-34,1.8007119270853144e-70,1.4858585952405459e-15,0.7659824968571798
14.5,16.0,16.0,014.5-017.5,0.000693011224368411,7.430633393834724e-19,1.2221354432043258e-38,2.4113588599826155e-51,1.2739686286352353e-38,0.5611577847588952,0.0018282344012742245,7.623001909819423e-08,3.865228026478779e-37,1.3276871464381654e-26,3.472840538274589e-15,1.250072915088138e-12,0.8717624777779133,4.17900213183341e-64,2.631800563530551e-17,5.642294980782301e-38,4.795499323598313e-29,2.5703696834204337e-65,4.6874730018083336e-40,0.0032561481041321204,0.009797894988154142,1.0810807918702801e-24,1.406382375517673e-25,0.048953663412743986,1.5670663310937863e-12,4.3432205097530084e-21,6.913823666419814e-14,1.4493592720921185e-67,0.0018749622427820794,2.847610401149824e-42,1.4753527096770128e-26,0.1952675258970698,0.009672484129183267,3.4038649694094825e-34,7.749777914471096e-42,1.86179692861304e-21,1.0715468834064712e-05,1.731532026394787e-11,0.36963084318450345,3.233668771578625e-23,2.2663178190419703e-11,1.645892668688861e-36,9.773226996839398e-22,4.8189239696296705e-06,5.700150888186149e-16,1.379495247939376e-64,4.780523544491885e-43,4.7858557150777066e-08,6.904056665336605e-16,1.9087182177556255e-37,1.3758469898066514e-08,0.14941691644652189,1.3971006178127917e-29,0.026825776617352387,7.814381007166169e-32,3.508245052010657e-42,4.413595752341765e-51,5.747276674025805e-21,4.242763688396651e-25,2.9647452148914303e-38
15.0,16.5,16.5,015.0-018.0,4.393936119201244e-07,1.2267633977854986e-39,9.479182665489307e-15,1.6096673211326002e-28,2.229225429622043e-19,1.042512132838153e-66,4.018061662433242e-15,8.186581581234529e-11,4.0537811247671596e-33,0.011842291565165248,4.183659016043293e-60,2.487681996720203e-18,3.960085400326665e-16,1.2905276255622403e-67,8.953051911593433e-37,3.695175138991667e-30,5.8506541874196036e-67,2.620416727093254e-72,1.3915712952496484e-30,0.5492144718427736,1.2563291632655792e-32,5.87610097798523e-10,1.8455533593231164e-66,7.524021473331666e-16,7.900123534650274e-17,1.5003917146037332e-27,5.006397701857709e-46,1.6670561861348513e-37,2.2869464684739315e-16,1.0204067111660352e-33,6.163945263159322e-20,1.0014554916797182e-06,3.611600361856522e-36,9.742541659585062e-53,5.221046374746219e-40,0.11083364290751442,2.463325031454643e-10,4.865214902295734e-54,0.28267907504253104,0.004209558693429515,7.484305719642924e-13,8.814944273672918e-11,0.8184184797073631,3.773910221792456e-09,7.18204903985441e-11,6.058971293263971e-69,3.452576609469023e-06,0.02188657594989133,1.3107431732232233e-58,3.7876100602548953e-07,2.8814468104203975e-15,2.20391471017021e-24,1.0840922357044089e-17,7.185952567578983e-19,8.338716179683716e-30,6.441545501787556e-53,6.229550339729663e-29,1.6731384843182667e-60,0.10075657542971468,5.901568427261889e-35
