start_hour,center_hour,center_hour_mod,window_label,ACI_z,ACTspCount_z,ACTspFract_z,ACTspMean_z,ACTtCount_z,ACTtFraction_z,ACTtMean_z,ADI_z,AEI_z,AGI_z,AnthroEnergy_z,BGNf_z,BGNt_z,BI_z,BioEnergy_z,EAS_z,ECU_z,ECV_z,ENRf_z,EPS_KURT_z,EPS_SKEW_z,EPS_z,EVNspCount_z,EVNspFract_z,EVNspMean_z,EVNtCount_z,EVNtFraction_z,EVNtMean_z,HFC_z,H_GiniSimpson_z,H_Havrda_z,H_Renyi_z,H_gamma_z,H_pairedShannon_z,Hf_z,Ht_z,KURTf_z,KURTt_z,LEQf_z,LEQt_z,LFC_z,MEANf_z,MEANt_z,MED_z,MFC_z,NBPEAKS_z,NDSI_z,RAOQ_z,ROU_z,SKEWf_z,SKEWt_z,SNRf_z,SNRt_z,TFSD_z,VARf_z,VARt_z,ZCR_z,aROI_z,nROI_z,rBA_z
15.5,17.0,17.0,015.5-018.5,3.6180408759188926e-48,2.7323037489607154e-80,1.206653870594412e-39,3.5245187194666045e-20,2.17409644977746e-65,3.763929623199842e-59,1.1559717376374507e-18,2.2927311096738994e-07,1.2817491063609427e-30,4.097635148561705e-17,1.3966219120695678e-06,4.568064274840504e-06,1.0902165452150019e-08,1.1467424972732144e-37,6.139738045129579e-05,5.534662892168624e-08,5.5211271977375796e-36,0.020791096130961768,0.16953125768183377,1.6061661632999387e-14,0.04409187695982202,6.159721280909572e-51,0.09875676451046522,0.00342690633751231,0.009631851199223107,2.795911003084034e-75,1.3083482515231134e-87,8.162092795219826e-05,0.004374444327995004,3.002363264853775e-47,2.8378898882766257e-10,4.8708907973829775e-14,1.6007403168713847e-13,9.972412019181015e-27,5.699424142139745e-45,1.68370607566929e-37,1.271485497337427e-81,4.6411513971210156e-23,0.04444123970303346,4.78946067334221e-48,9.278868683161646e-34,0.009605040477480897,0.8618969228403371,2.510202891765124e-19,0.05933003223438151,2.3598307784327273e-26,6.557933211072033e-05,3.368843515375292e-77,2.689499410059549e-40,0.013978155500554298,0.00014491924159540853,6.534384696663068e-07,6.696353104423174e-21,0.0010563549017666087,1.4106510807890837e-56,8.067515388023817e-22,4.489464711571779e-06,1.9048586938751227e-51,0.009079677703368198,3.515223071412781e-72
16.0,17.5,17.5,016.0-019.0,1.0085890257763366e-57,3.662830170585259e-36,5.132681648813952e-48,1.3786441169760974e-08,3.942759164982064e-68,2.918989616047881e-105,0.0036044274699025425,1.1854316028836925e-06,4.663754767764034e-32,2.0906894532843617e-19,7.469914667325008e-23,3.205477176854576e-37,7.465108494476465e-25,2.0974136550014786e-36,1.8853562471975816e-72,0.5848432928817648,4.0333038425251736e-55,8.85158600497028e-18,7.627423915368271e-56,0.000384209343876561,3.578895068019609e-43,3.058891323901248e-84,5.925394421617502e-63,4.342471766991999e-08,4.251215758994825e-17,6.733864513546309e-87,8.455933411499076e-83,9.070111637563976e-45,2.337737615826679e-24,1.649522948806312e-27,1.3135274862028889e-51,0.031036876765159285,1.8526409437530598e-26,1.0521926546626635e-24,8.23834168006145e-16,7.257076729147191e-25,3.0215332752453097e-22,4.786798991462008e-15,3.676386605848296e-27,1.1827711783591378e-30,5.958210037638181e-10,0.5475631080322075,1.5930423224834072e-38,6.035346515918324e-07,3.025390119204186e-44,1.4706695640859276e-61,3.0874313555742685e-11,7.279266191532864e-71,0.004434355216099287,2.4762640883236467e-06,1.2461016538588051e-21,0.8095128717450828,2.1270617498103057e-72,0.513060625531463,3.6208147558923885e-12,2.0712576183689494e-38,4.6723823574143974e-18,0.8333928553337117,2.392183154559822e-18,6.828604867944023e-29
16.5,18.0,18.0,016.5-019.5,0.5479840858144333,0.13614211268720236,6.494318651694825e-37,6.012209506878162e-38,4.6667002746311336e-70,1.974089169014646e-81,0.17340846393607512,0.0037347664548740347,4.4665625464300793e-32,2.7931401803361335e-25,1.2356102858704027e-46,2.352060499648675e-78,4.521951757726374e-38,1.2892856439280934e-12,5.6055894338348554e-06,0.019244757929430326,5.359814067343003e-58,5.3384368039103375e-48,1.4820383490861376e-05,6.016452894310711e-32,7.906840737128111e-24,2.0615953864669354e-44,0.658733251295947,0.00021141397122928632,5.635014349813594e-60,1.428011506497477e-14,4.63472370318401e-97,5.855477207738707e-47,5.862289696268991e-33,0.06835199252216788,0.003613286830191752,0.04582271519476054,6.891275501452487e-36,2.7806220643330844e-10,4.668466533528069e-22,5.6213241227724106e-30,7.968219048438318e-25,0.9924154690699762,5.398846951068597e-06,3.4253571552275697e-31,0.907776859337039,6.561299143000025e-47,1.6352344839969364e-08,1.6934404233417665e-81,8.232214658990941e-38,0.14727642881093156,0.1273755231606188,3.246575304995433e-90,0.6345401267232662,0.0002934303813764722,1.8836493531465e-22,9.133414833136173e-08,6.344843360691293e-18,3.7417993827143774e-06,4.788234835104509e-47,1.6483164810323936e-35,1.8898644516195455e-07,1.0242062050002016e-19,8.660447484645627e-43,0.15517517359438962
17.0,18.5,18.5,017.0-020.0,8.246955962049765e-60,5.365848747647813e-42,1.6517726075812985e-47,0.2849498559661196,7.500397453043233e-69,2.341295680709965e-10,2.8876148463159024e-65,0.4954953828016726,1.1027360206755223e-15,3.0993931495313217e-09,3.5467892518173306e-17,5.055835180896607e-87,3.490277683216819e-80,2.356993130113253e-50,3.8802171581651836e-33,7.023455431445606e-08,1.0828076212959336e-46,5.6529121523612045e-15,5.775542295046214e-11,0.003047552575111247,3.912420917554123e-20,0.00016336248592022318,5.31494203998378e-59,0.11742053455633722,7.921165438496666e-15,6.540122329507502e-16,5.0427895706550455e-52,4.590332192408449e-107,0.28643383319511356,1.6042146555882617e-27,8.527347319398548e-69,1.967066907273904e-14,4.8899385381260535e-48,1.6256737021551726e-14,0.0002817903090590467,2.8057363366777994e-05,4.4860654489662345e-07,1.1600760247139633e-13,1.4533553581861147e-27,1.9886957588977835e-17,0.0017267088213515152,1.4851764261677157e-06,1.4464628033902146e-26,1.1665768902855163e-24,1.1827869968775694e-11,2.2395292188649524e-55,0.00019756271081207075,1.3838413550597386e-80,6.4423287526597024e-62,1.0444451804668819e-16,0.00011722255746218267,0.009210547585406311,1.9139643578903626e-08,8.419339117111179e-07,7.700597589845303e-29,0.0006619607048717111,1.7583429765712917e-07,2.0013184256418177e-27,1.1583492341553636e-13,5.351554213761908e-07
17.5,19.0,19.0,017.5-020.5,2.370172712106032e-27,6.205248448446072e-41,7.432975366765697e-17,0.004354414093263658,5.5501939466604045e-12,3.982935940205445e-14,9.395211847552933e-105,2.6938499125495595e-25,0.02121214041976097,0.04588365247782587,3.8735188238274875e-18,8.860930019549892e-78,1.321830051054752e-63,1.040025521561938e-24,1.096861092499841e-39,3.693209678089035e-43,2.684178076835019e-20,3.705339090713255e-18,6.925337180157517e-37,3.997459973180029e-09,2.1194537626954513e-12,1.9871579518804177e-06,5.5013986698818304e-43,3.0624997766289704e-25,4.215328244759418e-13,0.0267327520969076,1.5313334020095186e-57,2.1978983953711046e-15,6.646321329432493e-42,3.695826829408702e-24,4.751813193472336e-24,0.18002779890164725,1.7634208096114235e-10,3.620063138357725e-09,1.3651684600554203e-21,7.765058291782448e-33,1.9856977886942297e-32,5.572966638788429e-47,1.2277591919411584e-22,6.769595853372941e-13,1.0302674852084678e-08,3.213391397672423e-26,1.5770710642583684e-28,2.39540867609073e-25,9.740676079988517e-22,1.1585344218044918e-24,0.1158495590267514,2.2352383680980865e-55,0.011824509244461809,1.2382946470242991e-26,4.335740456555752e-21,1.0483536991178652e-44,1.4336180739584913e-35,4.679584746785452e-13,1.2697395960086643e-17,0.3556907075126153,9.850755926886304e-30,1.3337184717831009e-61,1.3516568694378115e-22,0.9156440273080326
18.0,19.5,19.5,018.0-021.0,0.10051588157028223,2.9437712040473097e-46,8.069999324732693e-39,6.223923407982565e-22,0.0028691194240645923,0.06469959928459866,2.0514649001517868e-103,8.197870608691113e-25,6.089795398095098e-06,2.0325838430195605e-07,1.9840121088446268e-70,1.2312427097651674e-18,8.669624036908101e-79,0.26395453755164944,0.6623276216019253,4.270452570063885e-11,1.0573658887323052e-57,0.597423507760731,4.552507025723406e-40,2.894462956314841e-08,5.919000046441706e-29,3.09831906036917e-11,3.40928951585141e-62,2.0154379083578947e-80,1.5985461288139956e-45,3.1713627403858235e-43,3.066229762224413e-07,7.264525250966081e-57,9.008215300785785e-35,1.135295471231657e-22,1.937689364219591e-53,0.2689873372928057,4.0053912737488747e-26,3.09606875124632e-11,1.2515138292223982e-05,2.3905741947083628e-05,0.019616054494981945,0.006460093532226853,1.2229783109019446e-68,5.737459085544632e-32,1.0964693458534106e-05,5.671039504754102e-25,9.32818279608069e-40,7.111111727845451e-15,0.0024602927324210663,4.1339306305747644e-15,6.746636945953537e-13,4.744204688908151e-16,2.0304459627107318e-75,2.4132027729560726e-45,4.795389799559147e-44,6.4573542495731365e-37,3.711067536881538e-108,3.89066271051046e-05,2.4583379029621614e-45,8.608893394246246e-11,1.5410272328445596e-66,1.5201796839013032e-34,1.2125907418006515e-08,4.3757633752606097e-73
18.5,20.0,20.0,018.5-021.5,0.0009151075224886355,0.0004524740725107637,1.3029908770177191e-23,1.7417774693049537e-47,4.9413071825708923e-33,0.023634407569787734,1.1209557076390993e-111,1.3444944641372633e-35,8.439699955822446e-08,5.2167009610994495e-23,4.2318034389586656e-08,1.3430579543714465e-81,3.271646522937122e-85,0.014529686507931246,0.027498134996543334,1.995517706136845e-19,2.679614498814878e-43,3.4070345749453714e-36,5.545138738645204e-29,5.809300199688667e-28,7.411820054289674e-23,0.845302507572774,6.135077487496217e-29,2.77908393965717e-53,0.06441138380296026,2.495868010648313e-11,2.1620521721138106e-17,0.002531190198922922,1.247920774476136e-21,0.18127706395098558,6.340139364689476e-05,6.639127944412617e-10,4.580369671805526e-29,3.3738564138224045e-05,0.00015935065769154743,3.453747359722008e-11,1.0044554946064756e-44,2.0452813420276296e-13,6.747143628945739e-06,1.7046227759906422e-25,6.812700779393628e-25,7.013030458641841e-63,0.001280859101015265,3.3983961724160713e-25,8.915880830265714e-06,6.841341797876886e-22,1.646070768519215e-30,2.427992582681704e-12,2.458406934030756e-34,4.298560820991494e-18,0.10426244675143419,1.548420214302441e-67,9.70878449458964e-37,1.0515501550182265e-33,4.4662914845410204e-07,6.740209029663672e-06,7.443416046988219e-51,2.6246248911004454e-22,1.99431001710282e-41,1.3034452096403168e-34
19.0,20.5,20.5,019.0-022.0,5.24342057864531e-09,4.8529687511885174e-49,3.4442506327893386e-32,2.2341595647327213e-05,0.0024733915849706723,4.5587074941503783e-17,5.889352443873258e-131,0.5900761487236307,3.6870701584040653e-17,0.14644784426732285,1.7777429682828483e-07,3.9672596237334704e-70,5.481108293017275e-63,0.0027617441890872363,3.0884349913048717e-24,4.653795022886402e-13,4.1077368352183586e-39,1.252210017777792e-62,1.5125127591153398e-07,9.206722822262237e-65,0.0005014421505127835,0.7511291929529111,1.4804760901183398e-62,1.1010050588233254e-37,2.527357374179546e-67,7.567215854823807e-05,1.6102443141741694e-27,4.3579886961409345e-41,1.4933927493489244e-25,9.29445364084662e-31,1.3438168935930373e-16,1.9683824481337337e-35,0.7505276481304259,2.8806665401741508e-36,1.744787118737275e-14,0.00013867061472856346,2.591767845222033e-18,1.3161562100295245e-58,7.226682584558325e-36,6.29824723521253e-13,6.924135933999642e-41,0.0008921101230513471,1.8896027535841485e-69,5.957320524679578e-13,1.37699982175381e-32,8.0826795745575055e-25,3.0681930788462737e-09,1.3990446754584782e-27,4.176540832947162e-18,2.0055165664358515e-39,4.783750245860414e-74,5.087492221825436e-56,2.777094708430857e-65,1.6029400021363067e-12,1.573414937692934e-34,2.691183277918246e-17,3.9473292219779185e-06,7.275011740726516e-24,2.979026542865898e-21,4.696227333660309e-52
19.5,21.0,21.0,019.5-022.5,3.8778954881701914e-11,1.800712835882309e-53,1.6159736170324666e-20,6.037451662042011e-19,0.19596611018673538,0.06294712286694196,3.249631708360043e-130,0.010407074788687293,0.09586139238118677,3.0384824187342296e-10,0.026433871334620513,6.136115054006268e-36,1.5340336969603978e-54,6.911419183751849e-11,4.77587183911047e-81,3.690185138595597e-41,1.2531216282214524e-42,6.567795287422869e-34,6.8032759039179425e-62,0.9668412821493787,1.190777954362851e-13,0.027286884298026216,8.240189441525071e-34,9.882427572842186e-70,1.0572188209561368e-34,7.115062784186676e-25,1.2229287591236622e-45,1.3401708811408268e-41,4.829560596984166e-40,4.556508198184926e-05,4.96367927863765e-21,7.44758730118941e-40,0.9756382522341874,1.0612908687990482e-08,0.22098012346516674,0.00022532598955464915,1.7153489972912752e-20,1.5242411808833677e-18,1.5306531173510336e-21,8.698344310999906e-39,8.495829887927744e-13,1.0269391705265663e-30,0.7731595977456001,0.24547403334369008,2.191730455067566e-05,1.0624035749263408e-41,0.15012184526646088,5.670483423236482e-10,1.5212647537407516e-11,3.883445636438947e-40,0.11488629242086482,1.7747923935644327e-26,7.762657253009768e-100,3.2317624018781722e-49,2.850765700341112e-18,0.7600220188703976,4.108473463917806e-11,9.00404235900726e-89,6.398453474661662e-44,1.4300180920710164e-78
20.0,21.5,21.5,020.0-023.0,0.08771813603734753,1.2150780112827456e-52,5.241051074243438e-60,1.6942822215272737e-15,5.581576108209976e-21,2.944793962444088e-10,5.087197229520943e-96,5.702928552652975e-07,1.2645708838491804e-12,1.979178022605852e-22,2.0433311485953893e-21,2.932073738798186e-81,1.0155010257198913e-80,0.12139236156037875,0.023332309871501315,1.635539801160909e-08,3.6771253159196165e-07,1.940432069375136e-13,1.7559325774024843e-31,4.8900137138707306e-18,4.878177892306013e-05,0.010495011547382607,1.2812875901787582e-77,3.4464346189600364e-05,7.155193208743036e-36,0.023938228002147476,0.31441624887425396,6.29597288385455e-36,2.4905587338017485e-51,1.6405826282965719e-44,2.8408042126729796e-58,2.771990459550322e-29,0.1169898484505882,0.9657964540636012,0.00016262312362241737,0.00012620538339938768,0.00031947124881353883,1.9294294353674836e-19,5.299740828192666e-23,4.225385850582683e-65,7.493808118549036e-05,4.778732811765673e-15,5.58214472608829e-19,8.029146452511736e-06,0.6259365834250481,7.777090233099422e-33,1.3094451545082212e-15,3.649996514841506e-21,3.746543213483037e-80,1.650275187890139e-07,0.3987967706189898,7.687256464710504e-07,8.438887168914617e-39,7.838590248946496e-07,3.852093292943945e-33,0.012441019825522039,4.201222121380061e-19,4.72126515107261e-48,3.2106557746768115e-46,8.3385696383451005e-22
20.5,22.0,22.0,020.5-023.5,2.4509109188264615e-11,1.266447678505023e-51,3.098660339236625e-45,0.0034991096858488753,0.18909202266048636,0.002407426422151543,5.72208820719955e-43,0.46868146998112487,0.5951518337511561,0.08020649161757812,0.027170548132587853,8.239376698258954e-69,4.403809983254729e-74,0.02759045600308469,5.518514720225861e-09,2.809343287787104e-28,4.076499512323916e-14,3.0932424379874693e-06,1.0286634734259667e-76,0.2100427254808369,0.0015177243325755231,0.8194701138906286,0.004694794020026283,1.1298315041251674e-18,1.0738285321824611e-37,0.000936376449619593,2.162437345383778e-53,1.4700483479244483e-05,2.774866050705155e-82,1.5006971699001355e-18,1.89284432797834e-13,1.3482559426936594e-38,2.5549428734860824e-09,6.984967254255504e-06,2.642287014093268e-17,3.237475131908937e-08,2.430918873799346e-22,0.6334425601501062,5.0080806519055594e-46,9.328023403553945e-22,0.016442481222500804,5.396438038278184e-10,0.005193842165946105,7.0261906836248e-27,2.3934326220929553e-06,9.136168407792826e-23,7.823663335378296e-34,1.3111419212288233e-35,8.971322343308894e-11,9.212918104941041e-23,8.056555352378023e-12,1.7291536922135683e-10,1.4232124292303906e-25,5.677112571290541e-39,0.06131527274543029,9.330699052049204e-83,1.4709190040819534e-22,4.791206822688828e-23,9.928231267728565e-37,7.982354578466376e-38
21.0,22.5,22.5,021.0-000.0,1.1460741424839307e-09,2.1485536505727677e-57,1.5198330881689987e-24,1.2887895298792834e-45,0.11449173816325749,1.261752285148322e-27,3.9211040140789546e-88,0.004629750489382661,0.0003498098791049457,3.668745176662289e-61,1.501026215393912e-38,7.274456175005609e-45,6.672961702379782e-68,0.8274159640123896,8.621995386093181e-08,6.192445164560963e-38,4.346027944001886e-22,2.983414167444374e-20,9.693237995230649e-51,7.043466178773504e-05,1.1212838114333088e-10,0.28210742173215647,8.407588035946462e-39,5.346034313549106e-76,1.2889032910832806e-61,4.793210591242033e-07,0.9133805657997158,2.1538012631361752e-07,1.4760380855313273e-61,0.2251918167085699,3.2578255067000086e-05,0.5904519627227643,6.999416982583938e-34,1.2538663619837603e-09,4.6033183665866605e-28,2.042927540989982e-07,2.1244745879881468e-05,4.701610539629914e-51,4.267234524969734e-53,3.2434451291648525e-25,1.111180189779595e-28,0.0010926006212377021,2.0437284218253582e-13,0.0002634679357132513,6.37712741335363e-12,1.1381763158854733e-12,4.177858803755133e-26,5.152611580910713e-31,2.170051033845547e-37,0.0014891857841140212,7.01197981625659e-11,3.242278942729131e-63,3.872546345046775e-07,3.30748710876128e-09,4.3530023355354373e-36,9.26577290745138e-08,8.02039426576105e-40,2.1427617496080172e-20,3.188315716393355e-34,6.06924942387211e-11
21.5,23.0,23.0,021.5-000.5,1.3291442388634012e-54,5.53922091493637e-47,4.3144925194608737e-47,1.2488439140504087e-23,0.28464899939945204,2.80751145562257e-09,7.085760240374594e-62,0.31205604090415456,0.00147220197800049,4.827785488419547e-18,3.821226110517372e-17,1.3808156023420223e-84,3.343878341642572e-63,0.004132497556077264,0.1308251293829451,1.581311703872193e-33,5.467108518932227e-17,3.123730230977187e-08,2.0774953329900887e-33,3.54225812200614e-45,4.5702134771417864e-29,0.000590911311442294,3.052868122286617e-94,5.732228887503985e-53,5.12622905189585e-23,5.428509231160069e-22,0.5165976549139641,6.574085905245607e-07,3.3282063343064005e-52,3.24975765813953e-15,0.0008950262662486508,4.2545719689106004e-14,0.4324541029853089,2.272324802326647e-06,8.049781834185819e-21,9.25625755084272e-35,9.085679737913252e-18,2.8449236540070594e-09,5.913421263841363e-41,5.7046771568116716e-65,1.3578744569041635e-05,1.4601980536156598e-71,2.144622201291847e-59,0.5788858502218669,3.0372301012543447e-06,1.342084700414035e-27,1.2551442056404008e-05,0.34245357204905014,0.23445811144573697,0.00024273980864330982,2.4437423620511283e-24,1.492691176642079e-25,0.00014806883592524125,7.188758311609903e-78,5.061602604172243e-15,2.9191642294834827e-61,3.560071222501406e-15,7.869590842908085e-19,6.122198313582443e-31,0.02019936046303805
22.0,23.5,23.5,022.0-001.0,2.3412867663954823e-35,3.7820737555036217e-65,2.060449330841218e-65,4.2009483384100217e-107,1.339314828184747e-53,6.984773009792821e-08,1.712192412552828e-64,1.2699325708526145e-29,4.631811922456813e-21,5.267172706127202e-06,2.9861661893192786e-19,2.202954268513863e-66,1.9898890114930394e-47,0.8392547432121489,1.326558588780749e-18,2.1927530496201755e-13,3.636035825302042e-27,0.0001851281921237215,7.35879197151683e-48,2.1818767236162566e-22,1.890489649373314e-09,9.077761827170137e-13,8.244881611345343e-88,7.683278697806755e-55,6.503797894742209e-46,6.957316145654961e-06,1.4846369461182162e-31,7.385485491914536e-37,3.330415134353349e-38,4.7595727528168105e-14,0.5040075562179777,1.3135052905779444e-28,1.5229349969287485e-41,0.6115854990504264,6.788310968024347e-19,0.5835870011790059,6.708643906981731e-20,4.918571090431681e-60,5.11836921759832e-50,2.6147306035104554e-56,1.461886695419396e-18,6.710733159056174e-11,1.0281244489398524e-69,0.013851048136789447,1.621627200412379e-10,6.091027873874582e-26,0.00020401863529161834,7.923205084401734e-41,1.0065868844874499e-12,0.18308662914431423,8.159692264300059e-11,9.62188817515069e-47,0.03950201637371957,0.700816579188778,2.9907337056759566e-06,7.71179195202907e-16,0.00015352737865165615,0.017394173179528242,2.3720154996994003e-30,5.108689949823213e-61
22.5,24.0,0.0,022.5-001.5,0.05188699818576038,2.5818138974597727e-36,2.478020271885493e-25,8.588513061082953e-41,5.309155954395563e-43,2.4881734080752617e-06,0.001685593506696099,0.012734842037886353,3.854622791467406e-21,2.7747611894497495e-54,2.012799764789271e-38,1.3624897836939466e-68,1.3654107743820603e-56,0.9948271687035278,8.931798245798224e-06,7.345929816951133e-41,1.506647865659134e-08,0.015308161347798428,3.3731757658663117e-31,2.864545765672099e-51,2.6096101913260986e-06,0.0009449832633726906,1.1858071372410857e-26,3.928447098611307e-09,1.5338555433091504e-42,3.0745642602893422e-37,2.805301238513559e-17,6.556015780452481e-20,4.922279120709448e-38,1.4230762284117791e-24,7.741195975337989e-28,5.766893543593916e-15,1.1252154472777282e-44,8.824072521830642e-41,0.00015515714634357095,0.6949582785290274,1.3230787316191728e-18,2.935746073948023e-09,5.298900687864173e-43,2.8113708070211195e-58,1.2270870298161252e-20,3.1627040033766866e-57,5.776266744259543e-113,3.733845393094107e-40,5.732873751206195e-23,4.133556396835435e-50,7.192340520507352e-26,2.2018167150416215e-39,2.260639054546878e-43,0.09444313453199782,0.6862306834300941,5.460963485947517e-44,4.443734453538486e-29,0.02325703201143949,0.003569461129751043,1.6949726945916226e-06,1.0001527699388459e-11,0.00017166262805589377,3.0213592124242056e-08,1.4041761996636992e-05
23.0,24.5,0.5,023.0-002.0,3.461316252875228e-45,3.313191773160883e-33,1.492758447433639e-12,5.6897470463875325e-06,1.3904647485087274e-44,0.004710872961334088,3.0702083555372305e-62,5.0546253521842843e-08,7.905704705178531e-08,8.022832695353013e-05,0.005462020524555339,3.1767819641195596e-81,1.9198763805341836e-81,0.011090055996034215,5.491608649827032e-31,6.503350415918317e-14,1.0564583841461989e-23,0.008563000762596966,5.157896986466194e-75,1.5667012228698524e-21,0.009660072464233154,0.7933717854901353,2.0134882944476684e-38,1.161094911209606e-12,2.462569446723832e-07,8.560976546068611e-23,2.9371788650975755e-16,0.00013314650752199896,5.641971734410677e-48,0.020836204608455696,4.452546852326166e-16,3.914402881846992e-33,2.1072265119286773e-13,1.924559503181757e-27,6.412742634266523e-08,3.078854434751892e-47,8.668828653952695e-24,2.9698354582374814e-12,3.329408287881482e-44,6.211485682465666e-82,8.055926554271624e-08,6.244094778409783e-48,0.1043886061586878,2.1193093674944863e-67,1.4510934054361134e-08,5.037255715242015e-16,0.0004875755870897297,1.6591180047932572e-30,1.6165588648576435e-65,3.082622334138444e-10,1.3381050377844224e-13,6.044121967638958e-52,2.5431574114594696e-61,4.887755179274745e-53,0.31034139734961824,1.4871988515958716e-25,3.4071987709712996e-28,0.06899517684851264,2.2877385775446443e-25,1.4916030633571773e-87
23.5,25.0,1.0,023.5-002.5,3.9410092045309055e-23,0.10024981157766208,1.8595532741722293e-31,0.9210480693629107,1.4014094086489052e-26,6.138645828509124e-10,7.766914867470236e-32,1.0150275129714938e-55,2.465391419785409e-05,5.015342479822397e-37,2.5283471890969205e-18,1.6308012523054236e-71,1.708308792788894e-57,0.6869229655520117,2.849813247356206e-17,2.544852991103679e-34,9.85255592989501e-42,3.333295316655778e-58,8.533611641928393e-44,9.722638965481543e-07,0.00017704979464632656,0.11442808087451567,0.14825841662103764,3.436250418871643e-23,7.36813117193679e-42,0.001119220559803274,5.85786106271752e-42,1.4222860959002335e-21,5.004448970470632e-16,8.068462773443284e-59,3.0535404236893814e-25,7.0903393900181e-25,1.232744275846745e-06,2.897666383219719e-13,0.052768499631530325,0.7084564390057576,0.22567287222057722,5.7266477154476455e-40,3.0930863626257123e-37,3.78703368579722e-57,9.641291477682368e-08,9.683312833784472e-05,0.3111460990254161,0.5905844241711474,0.3537425607645045,5.002079095107727e-30,5.517646703603326e-23,1.9262866073464784e-15,2.0337470944490507e-45,2.0748232780062807e-09,1.3244307070150726e-42,1.0889995411601153e-11,3.48772376312839e-24,4.1607778640774863e-10,5.576651771552127e-37,1.1428785519550947e-13,1.1367383129915913e-26,1.6456726415955413e-16,2.194933719869207e-51,1.733265699291583e-14
